reward,log_return,portfolio_value,return,rate_of_return,weights1,weights2,weights3,weights4,weights5,weights6,weights7,weights_mean,weights_std,cost,benchmark,add_invest,total_add,sp,y1,target,rr,st,total_wealth,date,steps,next_obs
0.1357572727860745,0.044106787018268874,2.2223453066815,0.010114672603669939,0.04509395160875074,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,1.6397457142973642e-06,2.1817113468111415,0.1,1.0,119,"[1.         1.02618131 0.98055106 1.03511799 0.98270949 0.99729491
 1.04894795]",2.174912996690465,0.004986306931956723,11,2.0,2000-01-20,11,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.41195125e+02 1.40891665e+02 1.41347100e+02 1.41043314e+02]]

 [[1.44291131e+03 1.43492729e+03 1.44691997e+03 1.43891376e+03]]

 [[5.47988800e+02 5.48679149e+02 5.47643952e+02 5.48333866e+02]]

 [[5.54614989e+02 5.59076860e+02 5.52397425e+02 5.56841455e+02]]

 [[8.91334348e+02 8.91133283e+02 8.91434898e+02 8.91233810e+02]]

 [[5.05046912e+02 5.02063662e+02 5.06545178e+02 5.03553078e+02]]]"
0.13596725871227872,-0.0015003174365776659,2.2190135831991658,-0.0418654505815784,-0.0014991925297646036,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,4.037528778717712e-06,2.186177744118748,0.1,1.1,119,"[1.         0.8916653  0.98171445 0.99900588 0.91075256 0.99794819
 0.92585546]",2.1978559472446615,0.004986306931956723,12,2.1,2000-01-21,12,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.33805035e+02 1.33361748e+02 1.34027230e+02 1.33583208e+02]]

 [[1.46352195e+03 1.45569217e+03 1.46745262e+03 1.45960181e+03]]

 [[5.40780369e+02 5.41263658e+02 5.40538886e+02 5.41021960e+02]]

 [[5.84208083e+02 5.89439215e+02 5.81609952e+02 5.86817820e+02]]

 [[8.92915977e+02 8.92658270e+02 8.93044859e+02 8.92787114e+02]]

 [[5.08970750e+02 5.06008035e+02 5.10458606e+02 5.07487230e+02]]]"
0.1809228648200697,0.06549673549691476,2.369216953129968,0.001648425453860664,0.06768925213799415,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,2.049512408627914e-06,2.289941746799138,0.1,1.2000000000000002,119,"[1.         0.9471077  1.01437754 0.98666523 1.05383285 1.00174287
 1.00781279]",2.2801941412455418,0.004986306931956723,13,2.2,2000-01-22,13,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.36246330e+02 1.35833584e+02 1.36453174e+02 1.36039801e+02]]

 [[1.50260700e+03 1.49521125e+03 1.50631858e+03 1.49890456e+03]]

 [[5.46389355e+02 5.46937960e+02 5.46115260e+02 5.46663589e+02]]

 [[5.56627343e+02 5.60979726e+02 5.54463831e+02 5.58799297e+02]]

 [[9.00196040e+02 8.99994886e+02 9.00296633e+02 9.00095457e+02]]

 [[5.20201905e+02 5.17365711e+02 5.21625828e+02 5.18781870e+02]]]"
0.1826024223588673,0.03627415492313016,2.4567360404003646,0.005491456856864188,0.03694008991231268,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,2.7919757805916503e-06,2.4030594069151303,0.1,1.3000000000000003,119,"[1.         1.01838998 1.02692704 1.01042773 0.95225346 1.00818599
 1.02225601]",2.401029350064358,0.004986306931956723,14,2.3000000000000003,2000-01-23,14,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.34420435e+02 1.33965865e+02 1.34648298e+02 1.34192958e+02]]

 [[1.52054651e+03 1.51327061e+03 1.52419758e+03 1.51690420e+03]]

 [[5.30290288e+02 5.30450018e+02 5.30210441e+02 5.30370147e+02]]

 [[5.99400846e+02 6.04901976e+02 5.96669071e+02 6.02145129e+02]]

 [[9.19628548e+02 9.19728898e+02 9.19578378e+02 9.19678722e+02]]

 [[5.08006879e+02 5.04959777e+02 5.09537318e+02 5.06481036e+02]]]"
0.23768495657340097,0.0695306574882231,2.6336331371233,0.006320428488675485,0.07200492597247332,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,2.9996544614413966e-06,2.518872371732734,0.1,1.4000000000000004,119,"[1.         0.98642425 1.01200853 0.97019476 1.07756959 1.02175687
 0.97628901]",2.511358577547061,0.004986306931956723,15,2.4000000000000004,2000-01-24,15,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.36009485e+02 1.35570766e+02 1.36229376e+02 1.35789948e+02]]

 [[1.55918931e+03 1.55235674e+03 1.56261687e+03 1.55576927e+03]]

 [[5.27011252e+02 5.27052183e+02 5.26990787e+02 5.27031717e+02]]

 [[6.34157488e+02 6.40611582e+02 6.30954866e+02 6.37376366e+02]]

 [[9.23172532e+02 9.23253728e+02 9.23131937e+02 9.23213129e+02]]

 [[4.66614161e+02 4.62987254e+02 4.68438256e+02 4.64797170e+02]]]"
0.2702409212218705,0.048507651174866655,2.764533667457598,0.001611310622738957,0.04970340344262225,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,3.5023804701708544e-06,2.6230831187989994,0.1,1.5000000000000004,119,"[1.         1.0119007  1.02562131 0.99370547 1.05850954 1.00384309
 0.91769906]",2.630460388738106,0.004986306931956723,16,2.5000000000000004,2000-01-25,16,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.45389295e+02 1.45103967e+02 1.45532169e+02 1.45246561e+02]]

 [[1.47386964e+03 1.46559384e+03 1.47802504e+03 1.46972591e+03]]

 [[5.22602510e+02 5.22503098e+02 5.22652223e+02 5.22552801e+02]]

 [[6.61384924e+02 6.68584423e+02 6.57814299e+02 6.64974930e+02]]

 [[9.43252908e+02 9.43652739e+02 9.43053055e+02 9.43452802e+02]]

 [[4.40250329e+02 4.36284877e+02 4.42246551e+02 4.38263118e+02]]]"
0.2877445782414809,0.03812566248729381,2.871968341131327,0.001996153604291999,0.0388617707711012,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,3.820767083604499e-06,2.728508507920347,0.1,1.6,119,"[1.         1.06964148 0.94469401 0.99150162 1.04330026 1.02192308
 0.94291262]",2.7412426071627123,0.004986306931956723,17,2.6,2000-01-26,17,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.44793340e+02 1.44485509e+02 1.44947501e+02 1.44639343e+02]]

 [[1.35282344e+03 1.34276314e+03 1.35788182e+03 1.34778390e+03]]

 [[5.24211328e+02 5.24092690e+02 5.24270657e+02 5.24152006e+02]]

 [[6.86801186e+02 6.94703221e+02 6.82883939e+02 6.90740904e+02]]

 [[9.50213348e+02 9.50663339e+02 9.49988433e+02 9.50438317e+02]]

 [[4.33144784e+02 4.29072240e+02 4.35195529e+02 4.31103703e+02]]]"
0.3118125633908013,0.03284306724713703,2.9678586372201714,-0.007753407303688025,0.03338835415263364,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,3.164864074661811e-06,2.8065691724222455,0.1,1.7000000000000002,119,"[1.         0.9958194  0.91703078 1.00306037 1.03874729 1.0074042
 0.98366412]",2.8253929428463245,0.004986306931956723,18,2.7,2000-01-27,18,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.49660821e+02 1.49430348e+02 1.49776190e+02 1.49545540e+02]]

 [[1.35027426e+03 1.34004488e+03 1.35541820e+03 1.34514985e+03]]

 [[5.25329744e+02 5.25181893e+02 5.25403685e+02 5.25255813e+02]]

 [[7.27204314e+02 7.36311723e+02 7.22692940e+02 7.31743849e+02]]

 [[9.54347095e+02 9.54788376e+02 9.54126530e+02 9.54567710e+02]]

 [[4.32545438e+02 4.28436569e+02 4.34614626e+02 4.30486101e+02]]]"
0.3449733379351786,0.05302955536942871,3.129490622037708,0.013763525925085309,0.05446080982109325,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,2.504788924834329e-06,2.946566563756265,0.1,1.8000000000000003,119,"[1.         1.03392021 0.99804564 1.00210589 1.05936082 1.00434472
 0.99856739]",2.9567606957234864,0.004986306931956723,19,2.8000000000000003,2000-01-28,19,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.56456098e+02 1.56342715e+02 1.56512820e+02 1.56399396e+02]]

 [[1.41996652e+03 1.41049842e+03 1.42472437e+03 1.41522455e+03]]

 [[5.26654506e+02 5.26481371e+02 5.26741094e+02 5.26567931e+02]]

 [[7.34995293e+02 7.44249914e+02 7.30411227e+02 7.39608128e+02]]

 [[9.67414557e+02 9.68032117e+02 9.67105925e+02 9.67723288e+02]]

 [[4.72122947e+02 4.68433205e+02 4.73978702e+02 4.70274458e+02]]]"
0.3741351776319315,0.061991123801650214,3.3296306260741324,0.03105417627165005,0.06395290103349383,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,2.571424229515766e-06,3.141167241977615,0.1,1.9000000000000004,119,"[1.         1.04583123 1.05209435 1.00249805 1.01074731 1.01378171
 1.09242658]",3.1450908992337094,0.004986306931956723,20,2.9000000000000004,2000-01-29,20,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.46142286e+02 1.45823535e+02 1.46301922e+02 1.45982823e+02]]

 [[1.39162359e+03 1.38164032e+03 1.39664224e+03 1.38662297e+03]]

 [[5.35456662e+02 5.35407327e+02 5.35481332e+02 5.35431994e+02]]

 [[8.50003517e+02 8.63109518e+02 8.43525335e+02 8.56531451e+02]]

 [[9.77958987e+02 9.78700849e+02 9.77588268e+02 9.78329848e+02]]

 [[4.67770328e+02 4.63995309e+02 4.69669340e+02 4.65878995e+02]]]"
0.47286964496730466,0.078341800561628,3.600969718815135,0.012817611880185958,0.08149225040644525,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,6.70007441801066e-06,3.2826894180619295,0.1,2.0000000000000004,119,"[1.         0.93339762 0.97979007 1.01683365 1.15808821 1.01096032
 0.99065341]",3.2987369209165185,0.004986306931956723,21,3.0000000000000004,2000-01-30,21,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.72091277e+02 1.72269927e+02 1.72002021e+02 1.72180579e+02]]

 [[1.42817184e+03 1.41852417e+03 1.43302025e+03 1.42333983e+03]]

 [[5.29508499e+02 5.29288264e+02 5.29618650e+02 5.29398370e+02]]

 [[8.06956153e+02 8.18416949e+02 8.01286081e+02 8.12666348e+02]]

 [[9.64800169e+02 9.65172417e+02 9.64614098e+02 9.64986275e+02]]

 [[4.40851457e+02 4.36739839e+02 4.42921758e+02 4.38790832e+02]]]"
0.4129354749966502,0.001318648587203415,3.6057212645816428,0.010238944068149751,0.0013195183901937302,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,2.761847784560426e-06,3.417315300448943,0.1,2.1000000000000005,119,"[1.         1.17945779 1.02647934 0.9887313  0.94878752 0.98636086
 0.9418558 ]",3.4612481235598116,0.004986306931956723,22,3.1000000000000005,2000-01-31,22,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.89500456e+02 1.90051474e+02 1.89225546e+02 1.89775765e+02]]

 [[1.48440260e+03 1.47537494e+03 1.48893712e+03 1.47988189e+03]]

 [[5.36428874e+02 5.36293772e+02 5.36496438e+02 5.36361319e+02]]

 [[8.05085895e+02 8.16360544e+02 7.99507098e+02 8.10703620e+02]]

 [[9.68949817e+02 9.69311876e+02 9.68768838e+02 9.69130830e+02]]

 [[4.30120648e+02 4.25867244e+02 4.32263254e+02 4.27988662e+02]]]"
0.4019592801098373,0.03049528357794591,3.717372523262841,0.018904217396089096,0.0309650276569986,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,1.2709164099538179e-06,3.5838029990280647,0.1,2.2000000000000006,119,"[1.         1.10219031 1.03972492 1.01315257 0.99758483 1.00429494
 0.97538196]",3.595398094667944,0.004986306931956723,23,3.2000000000000006,2000-02-01,23,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[1.95622051e+02 1.96301048e+02 1.95283434e+02 1.95961255e+02]]

 [[1.46568278e+03 1.45624667e+03 1.47042374e+03 1.46095711e+03]]

 [[5.27628249e+02 5.27267335e+02 5.27808799e+02 5.27447761e+02]]

 [[8.28933206e+02 8.40912684e+02 8.23007617e+02 8.34901460e+02]]

 [[9.62708167e+02 9.62846970e+02 9.62638773e+02 9.62777566e+02]]

 [[3.99779120e+02 3.95213571e+02 4.02081635e+02 3.97489790e+02]]]"
0.41556152142905045,0.020771777308692188,3.7953965006631663,-0.006397362828208606,0.020989012242399907,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,2.3822087480196717e-06,3.6602278188334543,0.1,2.3000000000000007,119,"[1.         1.03259368 0.98721197 0.98338143 1.02984795 0.99344437
 0.92873907]",3.6790915047658577,0.004986306931956723,24,3.3000000000000007,2000-02-02,24,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.16245545e+02 2.17418376e+02 2.15661505e+02 2.16831168e+02]]

 [[1.55600435e+03 1.54769735e+03 1.56017455e+03 1.55184529e+03]]

 [[5.37375102e+02 5.37153387e+02 5.37485994e+02 5.37264233e+02]]

 [[8.35523324e+02 8.47607691e+02 8.29545903e+02 8.41543817e+02]]

 [[9.71199228e+02 9.71415541e+02 9.71091090e+02 9.71307378e+02]]

 [[3.72288511e+02 3.67481882e+02 3.74715350e+02 3.69877389e+02]]]"
0.4050237938906932,0.030461371848519773,3.91278836658857,0.019238766016208175,0.030930066438352943,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,2.385901683571039e-06,3.8325609892013226,0.1,2.4000000000000004,119,"[1.         1.1065002  1.0622114  1.01861127 1.00795586 1.00885959
 0.93053305]",3.832718884495018,0.004986306931956723,25,3.4000000000000004,2000-02-03,25,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.19572252e+02 2.20813370e+02 2.18954311e+02 2.20191936e+02]]

 [[1.39474643e+03 1.38409593e+03 1.40010238e+03 1.38941098e+03]]

 [[5.38274878e+02 5.38018143e+02 5.38403292e+02 5.38146495e+02]]

 [[8.44478993e+02 8.56750116e+02 8.38409499e+02 8.50592426e+02]]

 [[9.78344302e+02 9.78610366e+02 9.78211296e+02 9.78477325e+02]]

 [[3.54215454e+02 3.49266404e+02 3.56716215e+02 3.51732225e+02]]]"
0.4065025477051597,0.005767275769800882,3.9354196940091306,-0.016921886875190043,0.005783938536980449,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,3.8319936416929145e-06,3.8659999952924244,0.1,2.5000000000000004,119,"[1.         1.01549947 0.89532828 1.00164214 1.01075239 1.00738175
 0.95094276]",3.8831832462848306,0.004986306931956723,26,3.5000000000000004,2000-02-04,26,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.35155683e+02 2.36793542e+02 2.34341008e+02 2.35973191e+02]]

 [[1.41195599e+03 1.40137801e+03 1.41727489e+03 1.40665706e+03]]

 [[5.41212569e+02 5.40960794e+02 5.41338501e+02 5.41086667e+02]]

 [[8.50441386e+02 8.62793581e+02 8.44331763e+02 8.56595219e+02]]

 [[9.78150820e+02 9.78316195e+02 9.78068143e+02 9.78233504e+02]]

 [[3.32210266e+02 3.27121627e+02 3.34784193e+02 3.29656128e+02]]]"
0.39799856907171605,0.019338052008201764,4.01226365649012,0.00479865037269619,0.019526243312236513,0.04487682,5.636646e-05,0.1644679,0.00013241172,0.3253178,0.30578607,0.15936261,0.14285715,0.12589096,1.8280990611388001e-06,3.985024335760171,0.1,2.6000000000000005,119,"[1.         1.07167045 1.01241251 1.00546352 1.00705719 0.99975082
 0.93723607]",3.982974246797981,0.004986306931956723,27,3.6000000000000005,2000-02-05,27,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.25733278e+02 2.27099440e+02 2.25053282e+02 2.26415328e+02]]

 [[1.36047109e+03 1.34912804e+03 1.36617833e+03 1.35478769e+03]]

 [[5.43322127e+02 5.43058724e+02 5.43453877e+02 5.43190410e+02]]

 [[8.50591576e+02 8.62820817e+02 8.44542109e+02 8.56684375e+02]]

 [[9.82191878e+02 9.82342633e+02 9.82116509e+02 9.82267253e+02]]

 [[3.25089211e+02 3.19947170e+02 3.27691140e+02 3.22507943e+02]]]"
