Date,Open,High,Low,Close,Volumn
8/23/2007,1327.146948,1329.46841,1324.825485,1326.55,1
8/24/2007,1329.32092,1335.29152,1323.35032,1326.8,1
8/27/2007,1327.489593,1335.668785,1319.3104,1329.95,1
8/28/2007,1332.76337,1334.029938,1331.496801,1333.23,1
8/29/2007,1333.513125,1337.506875,1329.519375,1331.25,1
8/30/2007,1333.259763,1337.328036,1329.19149,1333.86,1
8/31/2007,1332.538206,1338.928638,1326.147774,1331.34,1
9/4/2007,1327.675571,1331.536254,1323.814888,1331.27,1
9/5/2007,1336.256286,1341.204888,1331.307684,1337.46,1
9/6/2007,1335.408274,1345.830712,1324.985836,1336.21,1
9/7/2007,1344.079239,1349.460399,1338.698079,1345.29,1
9/10/2007,1349.400714,1360.92714,1337.874288,1348.12,1
9/11/2007,1347.296517,1351.600549,1342.992485,1345.01,1
9/12/2007,1342.381327,1349.964644,1334.79801,1342.18,1
9/13/2007,1333.913511,1342.34499,1325.482032,1338.33,1
9/14/2007,1338.67524,1348.253952,1329.096528,1339.68,1
9/17/2007,1335.166036,1340.123999,1330.208073,1339.99,1
9/18/2007,1342.009935,1351.947765,1332.072105,1342.95,1
9/19/2007,1338.786228,1346.976576,1330.59588,1342.68,1
9/20/2007,1333.019708,1342.223066,1323.81635,1333.82,1
9/21/2007,1337.993111,1341.067728,1334.918494,1336.79,1
9/24/2007,1335.781224,1340.596296,1330.966152,1337.52,1
9/25/2007,1336.44735,1342.13436,1330.76034,1338.12,1
9/26/2007,1334.642508,1342.940526,1326.34449,1338.39,1
9/27/2007,1343.026515,1348.05909,1337.99394,1342.02,1
9/28/2007,1341.842432,1342.244864,1341.44,1341.44,1
10/1/2007,1344.51855,1354.119856,1334.917244,1342.84,1
10/2/2007,1341.490454,1350.29968,1332.681228,1344.92,1
10/3/2007,1345.786988,1348.745944,1342.828032,1344.98,1
10/4/2007,1352.184257,1358.042532,1346.325981,1346.73,1
10/5/2007,1340.442012,1348.348248,1332.535776,1340.04,1
10/9/2007,1338.012936,1347.2628,1328.763072,1340.56,1
10/10/2007,1337.736114,1344.306132,1331.166096,1340.82,1
10/11/2007,1346.232699,1354.146192,1338.319206,1341.27,1
10/12/2007,1338.826222,1340.96963,1336.682814,1339.63,1
10/15/2007,1345.884614,1352.790712,1338.978515,1340.99,1
10/16/2007,1342.4026,1352.1992,1332.606,1342,1
10/17/2007,1352.005044,1360.903362,1343.106726,1348.23,1
10/18/2007,1351.65549,1362.193134,1341.117846,1350.98,1
10/19/2007,1352.143346,1360.34884,1343.937852,1356.28,1
10/22/2007,1353.862435,1358.13415,1349.59072,1356.1,1
10/23/2007,1355.860233,1364.001093,1347.719373,1356.81,1
10/24/2007,1357.219536,1362.665296,1351.773776,1361.44,1
10/25/2007,1359.291696,1362.148494,1356.434898,1360.38,1
10/26/2007,1358.04,1364.966004,1351.113996,1358.04,1
10/29/2007,1361.47273,1366.841688,1356.103771,1359.23,1
10/30/2007,1356.12232,1365.090664,1347.153976,1358.84,1
10/31/2007,1351.459765,1360.528148,1342.391382,1353.49,1
11/1/2007,1355.751403,1363.432521,1348.070284,1359.49,1
11/2/2007,1364.57164,1369.34144,1359.80184,1362.8,1
11/5/2007,1357.60054,1359.64,1355.56108,1359.64,1
11/6/2007,1354.413733,1359.231296,1349.59617,1357.06,1
11/7/2007,1359.945748,1362.321495,1357.57,1357.57,1
11/8/2007,1357.70075,1367.82828,1347.57322,1359.4,1
11/9/2007,1363.005602,1366.410052,1359.601152,1361.78,1
11/13/2007,1358.0193,1362.16852,1353.87008,1360.4,1
11/14/2007,1362.751065,1365.608556,1359.893574,1360.71,1
11/15/2007,1365.95,1371.4138,1360.4862,1365.95,1
11/16/2007,1368.0306,1375.53975,1360.52145,1365.3,1
11/19/2007,1368.038684,1369.955088,1366.12228,1368.86,1
11/20/2007,1366.992984,1368.087016,1365.898952,1367.54,1
11/21/2007,1372.988533,1380.595307,1365.381758,1370.59,1
11/23/2007,1374.640343,1380.199575,1369.08111,1372.65,1
11/26/2007,1385.844174,1394.833284,1376.855064,1382.94,1
11/27/2007,1378.70496,1381.871232,1375.538688,1376.64,1
11/28/2007,1373.65032,1383.40714,1363.8935,1374.2,1
11/29/2007,1373.11721,1378.215588,1368.018832,1377.94,1
11/30/2007,1377.623326,1381.274575,1373.972076,1377.83,1
12/3/2007,1384.923285,1388.032987,1381.813582,1382.09,1
12/4/2007,1387.168942,1395.459622,1378.878262,1381.78,1
12/5/2007,1378.56904,1389.476096,1367.661984,1380.64,1
12/6/2007,1372.788874,1379.73222,1365.845528,1374.92,1
12/7/2007,1367.013348,1369.746828,1364.279868,1366.74,1
12/10/2007,1361.546082,1368.374982,1354.717182,1365.78,1
12/11/2007,1372.774293,1381.37348,1364.175105,1375.87,1
12/12/2007,1372.634472,1384.985712,1360.283232,1372.36,1
12/13/2007,1368.18,1376.38908,1359.97092,1368.18,1
12/14/2007,1365.067607,1373.459835,1356.675378,1364.59,1
12/17/2007,1367.33163,1376.15136,1358.5119,1367.4,1
12/18/2007,1372.443435,1380.132963,1364.753907,1373.13,1
12/19/2007,1381.002318,1389.949308,1372.055328,1376.46,1
12/20/2007,1378.857231,1379.753802,1377.96066,1379.34,1
12/21/2007,1372.10571,1372.928562,1371.282858,1371.42,1
12/24/2007,1370.32896,1374.025152,1366.632768,1368.96,1
12/26/2007,1368.375696,1374.99808,1361.753312,1365.44,1
12/27/2007,1363.435112,1370.08,1356.790224,1370.08,1
12/28/2007,1375.136256,1378.02867,1372.243842,1377.34,1
12/31/2007,1383.979805,1391.64824,1376.31137,1381.7,1
1/2/2008,1390.789065,1394.404755,1387.173375,1390.65,1
1/3/2008,1390.798104,1402.200368,1379.39584,1390.52,1
1/4/2008,1394.270283,1406.470758,1382.069808,1394.34,1
1/7/2008,1394.953144,1399.978996,1389.927292,1396.07,1
1/8/2008,1394.13447,1396.367318,1391.901622,1395.53,1
1/9/2008,1393.94651,1398.766953,1389.126066,1397.23,1
1/10/2008,1390.978239,1400.86506,1381.091418,1392.51,1
1/11/2008,1397.870288,1402.27424,1393.466336,1398.08,1
1/14/2008,1395.571073,1401.449519,1389.692627,1399.63,1
1/15/2008,1402.336514,1411.811286,1392.861741,1403.67,1
1/16/2008,1405.565075,1412.645124,1398.485025,1401.99,1
1/17/2008,1403.793779,1411.453263,1396.134294,1405.41,1
1/18/2008,1405.381488,1411.422816,1399.34016,1404.96,1
1/22/2008,1418.663466,1424.879478,1412.447454,1412.73,1
1/23/2008,1413.361362,1423.131141,1403.591583,1415.91,1
1/24/2008,1403.982448,1410.575232,1397.389664,1402.72,1
1/25/2008,1410.18474,1415.110535,1405.258945,1407.37,1
1/28/2008,1411.719238,1421.22695,1402.211525,1408.55,1
1/29/2008,1404.668194,1407.408256,1401.928132,1405.16,1
1/30/2008,1402.430988,1405.0238,1399.838176,1401.52,1
1/31/2008,1401.608462,1408.703257,1394.513666,1404.91,1
2/1/2008,1406.734158,1411.309475,1402.15884,1407.79,1
2/4/2008,1406.792772,1408.128624,1405.45692,1406.16,1
2/5/2008,1405.857191,1415.229102,1396.485279,1409.31,1
2/6/2008,1408.677843,1419.653457,1397.702229,1407.13,1
2/7/2008,1400.72001,1413.040186,1388.399834,1400.02,1
2/8/2008,1407.299367,1412.350995,1402.247739,1403.23,1
2/11/2008,1403.554055,1407.558789,1399.54932,1405.17,1
2/12/2008,1399.24875,1410.5268,1387.9707,1401,1
2/13/2008,1401.800144,1408.52072,1395.079568,1400.12,1
2/14/2008,1389.50542,1397.998389,1381.012451,1392.29,1
2/15/2008,1397.886126,1404.781872,1390.99038,1393.08,1
2/19/2008,1383.728811,1390.517908,1376.939714,1385.53,1
2/20/2008,1388.238644,1394.670477,1381.80681,1383.19,1
2/21/2008,1394.442201,1405.44619,1383.438212,1392.91,1
2/22/2008,1389.844289,1396.309974,1383.378603,1390.47,1
2/25/2008,1387.84107,1392.960723,1382.721417,1383.69,1
2/26/2008,1386.630908,1392.460004,1380.801812,1387.88,1
2/27/2008,1392.714193,1396.954974,1388.473412,1390.42,1
2/28/2008,1398.090255,1411.02453,1385.15598,1398.3,1
2/29/2008,1405.031082,1409.392348,1400.669816,1406.86,1
3/3/2008,1405.189737,1415.658924,1394.72055,1405.26,1
3/4/2008,1401.937492,1409.211564,1394.66342,1398.86,1
3/5/2008,1389.185528,1391.478945,1386.89211,1389.95,1
3/6/2008,1384.580569,1388.11673,1381.044407,1386.73,1
3/7/2008,1391.490837,1396.500705,1386.480969,1391.63,1
3/10/2008,1392.83826,1398.07056,1387.60596,1395.28,1
3/11/2008,1388.573303,1401.352011,1375.794595,1388.99,1
3/12/2008,1397.629983,1403.930028,1391.329938,1400.01,1
3/13/2008,1396.867618,1406.081416,1387.65382,1396.03,1
3/14/2008,1404.202727,1408.897182,1399.508271,1401.33,1
3/17/2008,1415.240475,1422.65085,1407.8301,1411.5,1
3/18/2008,1407.077154,1410.027885,1404.126423,1405.11,1
3/19/2008,1412.11359,1421.862048,1402.365132,1412.82,1
3/20/2008,1410.878448,1418.235616,1403.52128,1414.84,1
3/24/2008,1405.099476,1405.380524,1404.818428,1405.24,1
3/25/2008,1406.700432,1416.910752,1396.490112,1408.32,1
3/26/2008,1403.31246,1410.77539,1395.84953,1408.1,1
3/27/2008,1406.244482,1409.054442,1403.434522,1404.98,1
3/28/2008,1411.596948,1420.614036,1402.57986,1408.92,1
3/31/2008,1413.565741,1425.7766,1401.354882,1411.66,1
4/1/2008,1407.147252,1416.983512,1397.310992,1405.18,1
4/2/2008,1405.8258,1414.379952,1397.271648,1402.32,1
4/3/2008,1406.948528,1413.61653,1400.280525,1403.79,1
4/4/2008,1415.624069,1424.031478,1407.216659,1413.01,1
4/7/2008,1413.34104,1420.39364,1406.28844,1410.52,1
4/8/2008,1405.977915,1413.73484,1398.22099,1410.35,1
4/9/2008,1417.835575,1427.53175,1408.1394,1415.5,1
4/10/2008,1413.07217,1419.777222,1406.367117,1411.59,1
4/11/2008,1418.625351,1424.711442,1412.53926,1415.37,1
4/14/2008,1411.503413,1423.304217,1399.702608,1413.27,1
4/15/2008,1405.590882,1415.029105,1396.152659,1408.69,1
4/16/2008,1397.779164,1408.982684,1386.575644,1400.44,1
4/17/2008,1395.492525,1401.088485,1389.896565,1398.99,1
4/18/2008,1404.793225,1410.958901,1398.627549,1401.29,1
4/21/2008,1398.874844,1405.691082,1392.058605,1405.41,1
4/22/2008,1411.533522,1419.970662,1403.096382,1406.19,1
4/23/2008,1406.985984,1414.715904,1399.256064,1405.44,1
4/24/2008,1394.972964,1400.219064,1389.726864,1398.96,1
4/25/2008,1401.364675,1408.493812,1394.235538,1397.87,1
4/28/2008,1403.932704,1410.800985,1397.064423,1401.69,1
4/29/2008,1402.576544,1414.3688,1390.784288,1403.84,1
4/30/2008,1408.076081,1410.11871,1406.033451,1408.71,1
5/1/2008,1414.277931,1421.260104,1407.295758,1410.54,1
5/2/2008,1402.447185,1408.286318,1396.608052,1407.02,1
5/5/2008,1410.0633,1416.7494,1403.3772,1407.6,1
5/6/2008,1408.15055,1414.545165,1401.755934,1405.41,1
5/7/2008,1411.279812,1419.021722,1403.537902,1407.62,1
5/8/2008,1413.320302,1417.76848,1408.872124,1412.12,1
5/9/2008,1414.043739,1419.269952,1408.817526,1412.49,1
5/12/2008,1417.235747,1423.729705,1410.741789,1411.73,1
5/13/2008,1402.098422,1406.938323,1397.25852,1402.87,1
5/14/2008,1400.118758,1411.610074,1388.627442,1401.38,1
5/15/2008,1415.036334,1421.662488,1408.41018,1409.82,1
5/16/2008,1411.086144,1418.278368,1403.89392,1410.24,1
5/19/2008,1412.952534,1414.930272,1410.974796,1412.67,1
5/20/2008,1414.680344,1425.303194,1404.057494,1416.38,1
5/21/2008,1406.695089,1414.606601,1398.783577,1412.77,1
5/22/2008,1404.647019,1416.66336,1392.630678,1405.42,1
5/23/2008,1414.035921,1417.6329,1410.438942,1410.58,1
5/27/2008,1407.198295,1410.499434,1403.897156,1404.74,1
5/28/2008,1398.170594,1409.222773,1387.118415,1399.01,1
5/29/2008,1398.67347,1403.135838,1394.211102,1394.49,1
5/30/2008,1396.492187,1406.210928,1386.773446,1398.38,1
6/2/2008,1401.857616,1412.80086,1390.914372,1402.98,1
6/3/2008,1405.643369,1415.140484,1396.146254,1406.98,1
6/4/2008,1399.17866,1408.65296,1389.70436,1403.6,1
6/5/2008,1401.1455,1411.5606,1390.7304,1398,1
6/6/2008,1404.974403,1413.249684,1396.699122,1402.59,1
6/9/2008,1395.402107,1401.894297,1388.909916,1396.17,1
6/10/2008,1387.676178,1400.716422,1374.635934,1387.26,1
6/11/2008,1388.248834,1392.213868,1384.2838,1391.24,1
6/12/2008,1388.048923,1393.647845,1382.45,1382.45,1
6/13/2008,1381.608179,1383.884304,1379.332053,1379.47,1
6/16/2008,1381.02118,1387.85416,1374.1882,1380.4,1
6/17/2008,1377.019844,1383.87,1370.169687,1383.87,1
6/18/2008,1391.622408,1403.719845,1379.524971,1390.51,1
6/19/2008,1391.364944,1396.914864,1385.815024,1387.48,1
6/20/2008,1388.095857,1399.566574,1376.625139,1390.39,1
6/23/2008,1385.395528,1394.272712,1376.518344,1387.06,1
6/24/2008,1392.92028,1401.817176,1384.023384,1390.14,1
6/25/2008,1393.345353,1402.727448,1383.963258,1389.94,1
6/26/2008,1396.837211,1400.87955,1392.794872,1393.91,1
6/27/2008,1399.003065,1404.867735,1393.138395,1396.35,1
6/30/2008,1400.393813,1405.214325,1395.5733,1397.25,1
7/1/2008,1388.991018,1396.17774,1381.804296,1395.48,1
7/2/2008,1397.119537,1409.342499,1384.896574,1396.91,1
7/3/2008,1395.719783,1397.04565,1394.393915,1395.65,1
7/7/2008,1394.2257,1399.956352,1388.495048,1397.72,1
7/8/2008,1408.35188,1413.96508,1402.73868,1403.3,1
7/9/2008,1406.743704,1414.627776,1398.859632,1407.87,1
7/10/2008,1405.584306,1414.59717,1396.571442,1408.26,1
7/11/2008,1402.120587,1413.394692,1390.846481,1400.51,1
7/14/2008,1401.002896,1407.257059,1394.748732,1405.43,1
7/15/2008,1405.021525,1411.70373,1398.33932,1406.78,1
7/16/2008,1397.720903,1401.00867,1394.433135,1399.05,1
7/17/2008,1386.56011,1393.853042,1379.267177,1389.13,1
7/18/2008,1385.803568,1391.27175,1380.335385,1384.35,1
7/21/2008,1384.248738,1395.961452,1372.536024,1386.12,1
7/22/2008,1381.665095,1388.099811,1375.230378,1383.81,1
7/23/2008,1383.343116,1384.034511,1382.651721,1382.79,1
7/24/2008,1395.321975,1401.105332,1389.538618,1393.58,1
7/25/2008,1388.929793,1398.839335,1379.02025,1385.95,1
7/28/2008,1390.733141,1401.812181,1379.6541,1393.59,1
7/29/2008,1395.344799,1402.718742,1387.970856,1391.31,1
7/30/2008,1391.514927,1394.647872,1388.381982,1392.42,1
7/31/2008,1397.226888,1400.158719,1394.295057,1396.11,1
8/1/2008,1395.423632,1403.038971,1387.808292,1397.31,1
8/4/2008,1394.182988,1396.973028,1391.392948,1395.02,1
8/5/2008,1388.841326,1397.966982,1379.715669,1393.23,1
8/6/2008,1386.013247,1396.430222,1375.596272,1388.93,1
8/7/2008,1397.817136,1408.780681,1386.85359,1396.63,1
8/8/2008,1396.9,1404.30357,1389.49643,1396.9,1
8/11/2008,1391.556471,1403.534637,1379.578305,1392.81,1
8/12/2008,1398.049676,1400.216328,1395.883024,1397.84,1
8/13/2008,1395.658828,1407.309666,1384.007989,1395.31,1
8/14/2008,1402.4736,1410.0228,1394.9244,1398,1
8/15/2008,1401.47028,1412.048736,1390.891824,1401.12,1
8/18/2008,1405.575529,1414.273571,1396.877487,1402.91,1
8/19/2008,1399.807332,1404.503496,1395.111168,1401.84,1
8/20/2008,1413.119645,1420.79161,1405.44768,1407.7,1
8/21/2008,1401.05228,1411.58123,1390.52333,1403.86,1
8/22/2008,1405.915751,1409.701502,1402.13,1402.13,1
8/25/2008,1403.611098,1409.662359,1397.559837,1407.27,1
8/26/2008,1405.212843,1414.929216,1395.49647,1408.17,1
8/27/2008,1408.055958,1413.414072,1402.697844,1410.03,1
8/28/2008,1407.947863,1417.040492,1398.855233,1409.71,1
8/29/2008,1412.460592,1419.366456,1405.554728,1409.36,1
9/2/2008,1413.519321,1423.061053,1403.977588,1413.59,1
9/3/2008,1413.040544,1416.864932,1409.216156,1416.44,1
9/4/2008,1418.808685,1426.12323,1411.49414,1420.3,1
9/5/2008,1420.997842,1431.207586,1410.788098,1418.02,1
9/8/2008,1427.959067,1430.603568,1425.314566,1429.46,1
9/9/2008,1425.95925,1430.25,1421.6685,1430.25,1
9/10/2008,1428.558439,1431.985951,1425.130927,1428.13,1
9/11/2008,1429.048278,1441.829952,1416.266604,1428.12,1
9/12/2008,1421.93,1424.77386,1419.08614,1421.93,1
9/15/2008,1430.270489,1435.987569,1424.553409,1429.27,1
9/16/2008,1423.33044,1435.86076,1410.80012,1423.9,1
9/17/2008,1424.5952,1430.917893,1418.272506,1420.83,1
9/18/2008,1410.935421,1418.510058,1403.360784,1415.82,1
9/19/2008,1402.435594,1411.362932,1393.508256,1405.88,1
9/22/2008,1407.299061,1417.76199,1396.836132,1404.42,1
9/23/2008,1403.451921,1410.813786,1396.090056,1402.26,1
9/24/2008,1402.904175,1404.940932,1400.867418,1404.66,1
9/25/2008,1395.861998,1400.26932,1391.454675,1399.15,1
9/26/2008,1397.409265,1405.721772,1389.096758,1397.06,1
9/29/2008,1407.45636,1413.72236,1401.190359,1408.09,1
9/30/2008,1392.446124,1398.077365,1386.814882,1390.43,1
10/1/2008,1389.409116,1398.118616,1380.699616,1393.52,1
10/2/2008,1396.861304,1409.509855,1384.212752,1397.63,1
10/3/2008,1399.030114,1402.178404,1395.881824,1399.24,1
10/6/2008,1409.402263,1415.390725,1403.4138,1409.05,1
10/7/2008,1400.794869,1405.91622,1395.673517,1403.11,1
10/8/2008,1384.341438,1390.389025,1378.29385,1390.25,1
10/9/2008,1376.564112,1388.139984,1364.98824,1378.08,1
10/10/2008,1369.95408,1380.5154,1359.39276,1371.6,1
10/14/2008,1361.791013,1364.382822,1359.199204,1364.11,1
10/15/2008,1368.47355,1375.8324,1361.1147,1362.75,1
10/16/2008,1362.995712,1368.59295,1357.398474,1365.18,1
10/17/2008,1362.77739,1373.545485,1352.009295,1363.05,1
10/20/2008,1369.325368,1375.144128,1363.506608,1369.12,1
10/21/2008,1385.251007,1392.708245,1377.793769,1380.97,1
10/22/2008,1381.03155,1385.940348,1376.122752,1382.76,1
10/23/2008,1380.854427,1387.848374,1373.86048,1384.94,1
10/24/2008,1373.545035,1382.811367,1364.278702,1372.79,1
10/27/2008,1362.22826,1367.833575,1356.622945,1367.15,1
10/28/2008,1362.387046,1367.900027,1356.874064,1361.23,1
10/29/2008,1362.314863,1372.588525,1352.0412,1360.75,1
10/30/2008,1354.871295,1362.893112,1346.849478,1359.63,1
10/31/2008,1357.134837,1363.855006,1350.414667,1357.61,1
11/3/2008,1365.355198,1368.012989,1362.697406,1362.97,1
11/4/2008,1380.205155,1385.229088,1375.181222,1376.42,1
11/5/2008,1380.88777,1386.351291,1375.424248,1383.17,1
11/6/2008,1383.488196,1389.844614,1377.131778,1381.83,1
11/7/2008,1374.4642,1383.4251,1365.5033,1378.6,1
11/10/2008,1383.241275,1388.218455,1378.264095,1382.55,1
11/12/2008,1383.326685,1390.67964,1375.97373,1387.35,1
11/13/2008,1375.313984,1379.519415,1371.108552,1378.83,1
11/14/2008,1377.607563,1385.060805,1370.154321,1380.23,1
11/17/2008,1380.805115,1392.055864,1369.554366,1380.46,1
11/18/2008,1379.914288,1381.640475,1378.1881,1380.95,1
11/19/2008,1386.324324,1392.681708,1379.96694,1382.04,1
11/20/2008,1383.679294,1395.58608,1371.772508,1384.51,1
11/21/2008,1383.147549,1386.955584,1379.339514,1384.74,1
11/24/2008,1388.11452,1396.0624,1380.16664,1382.24,1
11/25/2008,1398.230493,1409.355882,1387.105104,1399.42,1
11/26/2008,1399.347999,1407.125658,1391.57034,1401.38,1
11/28/2008,1404.6036,1415.53764,1393.66956,1401.8,1
12/1/2008,1411.979536,1417.755944,1406.203128,1408.88,1
12/2/2008,1408.11948,1416.72536,1399.5136,1410.8,1
12/3/2008,1406.377916,1411.53,1401.225831,1411.53,1
12/4/2008,1415.729162,1419.983582,1411.474742,1418.14,1
12/5/2008,1413.405988,1417.5795,1409.232475,1414.75,1
12/8/2008,1416.8752,1426.84672,1406.90368,1414.4,1
12/9/2008,1421.943357,1428.121705,1415.765008,1420.31,1
12/10/2008,1427.019645,1436.342849,1417.69644,1423.39,1
12/11/2008,1429.66719,1436.5862,1422.74818,1426.6,1
12/12/2008,1428.206963,1432.276335,1424.13759,1427.85,1
12/15/2008,1432.558432,1441.569133,1423.547731,1430.27,1
12/16/2008,1438.388077,1445.508454,1431.2677,1438.46,1
12/17/2008,1443.691725,1452.520316,1434.863134,1447.31,1
12/18/2008,1447.106518,1454.953852,1439.259184,1453.21,1
12/19/2008,1458.917095,1465.81419,1452.02,1452.02,1
12/22/2008,1451.362565,1452.015645,1450.709484,1451.29,1
12/23/2008,1456.860874,1463.821786,1449.899962,1450.19,1
12/24/2008,1448.217036,1452.640512,1443.79356,1450.32,1
12/26/2008,1456.925558,1460.921115,1452.93,1452.93,1
12/29/2008,1454.483971,1464.890295,1444.077646,1455.43,1
12/30/2008,1457.977098,1459.21644,1456.737755,1458.05,1
12/31/2008,1453.66377,1467.04149,1440.28605,1454.1,1
1/2/2009,1445.819089,1451.387998,1440.250179,1446.47,1
1/5/2009,1447.342364,1452.914353,1441.770374,1447.27,1
1/6/2009,1453.156665,1458.092955,1448.220375,1451.85,1
1/7/2009,1460.50381,1466.90889,1454.09873,1455.7,1
1/8/2009,1455.326712,1458.751696,1451.901728,1457.44,1
1/9/2009,1459.357029,1472.56487,1446.149187,1459.43,1
1/12/2009,1462.64831,1475.81873,1449.47789,1463.38,1
1/13/2009,1459.82697,1464.94404,1454.7099,1462.02,1
1/14/2009,1465.191216,1475.292954,1455.089478,1464.02,1
1/15/2009,1460.748555,1465.136505,1456.360605,1462.65,1
1/16/2009,1458.892201,1471.880238,1445.904164,1459.33,1
1/20/2009,1461.328239,1471.163191,1451.493286,1457.03,1
1/21/2009,1453.170908,1462.152724,1444.189092,1448.68,1
